year,category,sub_category,winner,entity,id
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Little Foxes,tt0033836
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Sergeant York,tt0034167
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Sis Hopkins,tt0034193
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Son of Monte Cristo,
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Sundown,tt0034242
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,That Hamilton Woman,tt0034272
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,When Ladies Meet,tt0034386
1941,ART DIRECTION,ART DIRECTION (Color),FALSE,Blood and Sand,tt0033405
1941,ART DIRECTION,ART DIRECTION (Color),TRUE,Blossoms in the Dust,tt0033407
1941,ART DIRECTION,ART DIRECTION (Color),FALSE,Louisiana Purchase,tt0033851
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Chocolate Soldier,tt0033464
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Citizen Kane,tt0033467
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Dr. Jekyll and Mr. Hyde,tt0033553
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Here Comes Mr. Jordan,tt0033712
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Hold Back the Dawn,tt0033722
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,How Green Was My Valley,tt0033729
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Sergeant York,tt0034167
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Sun Valley Serenade,tt0034241
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Sundown,tt0034242
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,That Hamilton Woman,tt0034272
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Aloma of the South Seas,tt0033331
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Billy the Kid,tt0033389
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,Blood and Sand,tt0033405
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Blossoms in the Dust,tt0033407
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Dive Bomber,tt0033537
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Louisiana Purchase,tt0033851
1941,DIRECTING,DIRECTING,FALSE,Citizen Kane,tt0033467
1941,DIRECTING,DIRECTING,FALSE,Here Comes Mr. Jordan,tt0033712
1941,DIRECTING,DIRECTING,TRUE,How Green Was My Valley,tt0033729
1941,DIRECTING,DIRECTING,FALSE,The Little Foxes,tt0033836
1941,DIRECTING,DIRECTING,FALSE,Sergeant York,tt0034167
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Adventure in the Bronx,tt0033316
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Bomber,tt0033423
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Christmas under Fire,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Churchill's Island,tt0033466
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Letter from Home,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Life of a Thoroughbred,tt0033833
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Norway in Revolt,tt0033961
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,A Place to Live,tt1847530
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Russian Soil,tt1847681
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Soldiers of the Sky,tt0034213
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,War Clouds in the Pacific,
1941,FILM EDITING,FILM EDITING,FALSE,Citizen Kane,tt0033467
1941,FILM EDITING,FILM EDITING,FALSE,Dr. Jekyll and Mr. Hyde,tt0033553
1941,FILM EDITING,FILM EDITING,FALSE,How Green Was My Valley,tt0033729
1941,FILM EDITING,FILM EDITING,FALSE,The Little Foxes,tt0033836
1941,FILM EDITING,FILM EDITING,TRUE,Sergeant York,tt0034167
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),TRUE,All That Money Can Buy,tt0033532
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Back Street,tt0033365
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Ball of Fire,tt0033373
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Cheers for Miss Bishop,tt0033459
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Citizen Kane,tt0033467
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Dr. Jekyll and Mr. Hyde,tt0033553
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Hold Back the Dawn,tt0033722
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,How Green Was My Valley,tt0033729
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,King of the Zombies,tt0033787
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Ladies in Retirement,tt0033802
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,The Little Foxes,tt0033836
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Lydia,tt0033858
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Mercy Island,tt0033906
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Sergeant York,tt0034167
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,So Ends Our Night,tt0034208
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Sundown,tt0034242
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Suspicion,tt0034248
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Tanks a Million,tt0034264
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,That Uncertain Feeling,tt0034274
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,This Woman Is Mine,tt0034285
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,All-American Co-Ed,tt0033323
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Birth of the Blues,tt0033396
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Buck Privates,tt0033436
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,The Chocolate Soldier,tt0033464
1941,MUSIC,MUSIC (Scoring of a Musical Picture),TRUE,Dumbo,tt0033563
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Ice-Capades,tt0033749
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,The Strawberry Blonde,tt0034236
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Sun Valley Serenade,tt0034241
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Sunny,tt0034243
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,You'll Never Get Rich,tt0034409
1941,MUSIC,MUSIC (Song),FALSE,Dumbo,tt0033563
1941,MUSIC,MUSIC (Song),FALSE,Ridin' on a Rainbow,tt0034106
1941,MUSIC,MUSIC (Song),FALSE,Blues in the Night,tt0033409
1941,MUSIC,MUSIC (Song),FALSE,Buck Privates,tt0033436
1941,MUSIC,MUSIC (Song),FALSE,Sun Valley Serenade,tt0034241
1941,MUSIC,MUSIC (Song),FALSE,Las Vegas Nights,tt0033814
1941,MUSIC,MUSIC (Song),TRUE,Lady Be Good,tt0033803
1941,MUSIC,MUSIC (Song),FALSE,All-American Co-Ed,tt0033323
1941,MUSIC,MUSIC (Song),FALSE,You'll Never Get Rich,tt0034409
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Blossoms in the Dust,tt0033407
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Citizen Kane,tt0033467
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Here Comes Mr. Jordan,tt0033712
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Hold Back the Dawn,tt0033722
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,TRUE,How Green Was My Valley,tt0033729
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Little Foxes,tt0033836
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Maltese Falcon,tt0033870
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,One Foot in Heaven,tt0033980
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Sergeant York,tt0034167
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Suspicion,tt0034248
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Boogie Woogie Bugle Boy of Company B,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Hiawatha's Rabbit Hunt,tt0033715
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,How War Came,tt0033730
1941,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,Lend a Paw,tt0033824
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Night before Christmas,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Rhapsody in Rivets,tt0034097
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Rhythm in the Ranks,tt0034098
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Rookie Bear,tt0034127
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Superman,tt0034247
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Truant Officer Donald,tt0034314
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Army Champions,tt0033354
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Beauty and the Beach,tt0033381
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Down on the Farm,
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Forty Boys and a Song,tt0033626
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Kings of the Turf,tt0033788
1941,SHORT FILM,SHORT SUBJECT (One-reel),TRUE,Of Pups and Puzzles,tt0033969
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Sagebrush and Silver,tt0034143
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Alive in the Deep,tt0033322
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Forbidden Passage,tt0033618
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,The Gay Parisian,tt0033651
1941,SHORT FILM,SHORT SUBJECT (Two-reel),TRUE,Main Street on the March!,tt0033866
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,The Tanks Are Coming,tt0034263
1941,SOUND,SOUND RECORDING,FALSE,Appointment for Love,tt0033348
1941,SOUND,SOUND RECORDING,FALSE,Ball of Fire,tt0033373
1941,SOUND,SOUND RECORDING,FALSE,The Chocolate Soldier,tt0033464
1941,SOUND,SOUND RECORDING,FALSE,Citizen Kane,tt0033467
1941,SOUND,SOUND RECORDING,FALSE,The Devil Pays Off,tt0033531
1941,SOUND,SOUND RECORDING,FALSE,How Green Was My Valley,tt0033729
1941,SOUND,SOUND RECORDING,FALSE,The Men in Her Life,tt0033900
1941,SOUND,SOUND RECORDING,FALSE,Sergeant York,tt0034167
1941,SOUND,SOUND RECORDING,FALSE,Skylark,tt0034198
1941,SOUND,SOUND RECORDING,TRUE,That Hamilton Woman,tt0034272
1941,SOUND,SOUND RECORDING,FALSE,Topper Returns,tt0034303
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Aloma of the South Seas,tt0033331
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Dive Bomber,tt0033537
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Flight Command,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,I Wanted Wings,tt0033741
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Invisible Woman,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Sea Wolf,tt0034162
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,That Hamilton Woman,tt0034272
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Topper Returns,tt0034303
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,A Yank in the R.A.F.,tt0034405
1941,WRITING,WRITING (Original Screenplay),TRUE,Citizen Kane,tt0033467
1941,WRITING,WRITING (Original Screenplay),FALSE,The Devil and Miss Jones,tt0033533
1941,WRITING,WRITING (Original Screenplay),FALSE,Sergeant York,tt0034167
1941,WRITING,WRITING (Original Screenplay),FALSE,"Tall, Dark and Handsome",
1941,WRITING,WRITING (Original Screenplay),FALSE,"Tom, Dick and Harry",
1941,WRITING,WRITING (Original Story),FALSE,Ball of Fire,tt0033373
1941,WRITING,WRITING (Original Story),TRUE,Here Comes Mr. Jordan,tt0033712
1941,WRITING,WRITING (Original Story),FALSE,The Lady Eve,tt0033804
1941,WRITING,WRITING (Original Story),FALSE,Meet John Doe,tt0033891
1941,WRITING,WRITING (Original Story),FALSE,Night Train,
1941,WRITING,WRITING (Screenplay),TRUE,Here Comes Mr. Jordan,tt0033712
1941,WRITING,WRITING (Screenplay),FALSE,Hold Back the Dawn,tt0033722
1941,WRITING,WRITING (Screenplay),FALSE,How Green Was My Valley,tt0033729
1941,WRITING,WRITING (Screenplay),FALSE,The Little Foxes,tt0033836
1941,WRITING,WRITING (Screenplay),FALSE,The Maltese Falcon,tt0033870
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,"Arise, My Love",
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Arizona,tt0032221
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Boys from Syracuse,tt0032276
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Dark Command,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Foreign Correspondent,tt0032484
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Lillian Russell,tt0032710
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,My Favorite Wife,tt0029284
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,"My Son, My Son!",
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Our Town,tt0032881
1940,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,Pride and Prejudice,tt0032943
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Rebecca,tt0032976
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Sea Hawk,tt0033028
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Westerner,tt0033253
1940,ART DIRECTION,ART DIRECTION (Color),FALSE,Bitter Sweet,tt0032256
1940,ART DIRECTION,ART DIRECTION (Color),FALSE,Down Argentine Way,tt0032410
1940,ART DIRECTION,ART DIRECTION (Color),FALSE,North West Mounted Police,tt0032850
1940,ART DIRECTION,ART DIRECTION (Color),TRUE,The Thief of Bagdad,tt0033152
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Abe Lincoln in Illinois,tt0032181
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,"All This, and Heaven Too",
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,"Arise, My Love",
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Boom Town,tt0032273
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Foreign Correspondent,tt0032484
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Letter,tt0032701
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Long Voyage Home,tt0032728
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,Rebecca,tt0032976
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Spring Parade,tt0033095
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Waterloo Bridge,tt0033238
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Bitter Sweet,tt0032256
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Blue Bird,tt0032264
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Down Argentine Way,tt0032410
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,North West Mounted Police,tt0032850
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Northwest Passage,tt0032851
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,The Thief of Bagdad,tt0033152
1940,DIRECTING,DIRECTING,TRUE,The Grapes of Wrath,tt0032551
1940,DIRECTING,DIRECTING,FALSE,Kitty Foyle,tt0032671
1940,DIRECTING,DIRECTING,FALSE,The Letter,tt0032701
1940,DIRECTING,DIRECTING,FALSE,The Philadelphia Story,tt0032904
1940,DIRECTING,DIRECTING,FALSE,Rebecca,tt0032976
1940,FILM EDITING,FILM EDITING,FALSE,The Grapes of Wrath,tt0032551
1940,FILM EDITING,FILM EDITING,FALSE,The Letter,tt0032701
1940,FILM EDITING,FILM EDITING,FALSE,The Long Voyage Home,tt0032728
1940,FILM EDITING,FILM EDITING,TRUE,North West Mounted Police,tt0032850
1940,FILM EDITING,FILM EDITING,FALSE,Rebecca,tt0032976
1940,MUSIC,MUSIC (Original Score),FALSE,Arizona,tt0032221
1940,MUSIC,MUSIC (Original Score),FALSE,The Dark Command,
1940,MUSIC,MUSIC (Original Score),FALSE,The Fight for Life,tt0032465
1940,MUSIC,MUSIC (Original Score),FALSE,The Great Dictator,tt0032553
1940,MUSIC,MUSIC (Original Score),FALSE,The House of the Seven Gables,tt0032610
1940,MUSIC,MUSIC (Original Score),FALSE,The Howards of Virginia,tt0032612
1940,MUSIC,MUSIC (Original Score),FALSE,The Letter,tt0032701
1940,MUSIC,MUSIC (Original Score),FALSE,The Long Voyage Home,tt0032728
1940,MUSIC,MUSIC (Original Score),FALSE,The Mark of Zorro,tt0032762
1940,MUSIC,MUSIC (Original Score),FALSE,My Favorite Wife,tt0029284
1940,MUSIC,MUSIC (Original Score),FALSE,North West Mounted Police,tt0032850
1940,MUSIC,MUSIC (Original Score),FALSE,One Million B.C.,tt0032871
1940,MUSIC,MUSIC (Original Score),FALSE,Our Town,tt0032881
1940,MUSIC,MUSIC (Original Score),TRUE,Pinocchio,tt0032910
1940,MUSIC,MUSIC (Original Score),FALSE,Rebecca,tt0032976
1940,MUSIC,MUSIC (Original Score),FALSE,The Thief of Bagdad,tt0033152
1940,MUSIC,MUSIC (Original Score),FALSE,Waterloo Bridge,tt0033238
1940,MUSIC,MUSIC (Scoring),FALSE,"Arise, My Love",
1940,MUSIC,MUSIC (Scoring),FALSE,Hit Parade of 1941,tt0032600
1940,MUSIC,MUSIC (Scoring),FALSE,Irene,tt0032638
1940,MUSIC,MUSIC (Scoring),FALSE,Our Town,tt0032881
1940,MUSIC,MUSIC (Scoring),FALSE,The Sea Hawk,tt0033028
1940,MUSIC,MUSIC (Scoring),FALSE,Second Chorus,tt0033029
1940,MUSIC,MUSIC (Scoring),FALSE,Spring Parade,tt0033095
1940,MUSIC,MUSIC (Scoring),FALSE,Strike Up the Band,tt0033110
1940,MUSIC,MUSIC (Scoring),TRUE,Tin Pan Alley,tt0033167
1940,MUSIC,MUSIC (Song),FALSE,Down Argentine Way,tt0032410
1940,MUSIC,MUSIC (Song),FALSE,You'll Find Out,tt0033283
1940,MUSIC,MUSIC (Song),FALSE,Music in My Heart,tt0032823
1940,MUSIC,MUSIC (Song),FALSE,Second Chorus,tt0033029
1940,MUSIC,MUSIC (Song),FALSE,Rhythm on the River,tt0032986
1940,MUSIC,MUSIC (Song),FALSE,Strike Up the Band,tt0033110
1940,MUSIC,MUSIC (Song),FALSE,Spring Parade,tt0033095
1940,MUSIC,MUSIC (Song),TRUE,Pinocchio,tt0032910
1940,MUSIC,MUSIC (Song),FALSE,Hit Parade of 1941,tt0032600
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,"All This, and Heaven Too",
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,Foreign Correspondent,tt0032484
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Grapes of Wrath,tt0032551
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Great Dictator,tt0032553
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,Kitty Foyle,tt0032671
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Letter,tt0032701
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Long Voyage Home,tt0032728
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,Our Town,tt0032881
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Philadelphia Story,tt0032904
1940,BEST PICTURE,OUTSTANDING PRODUCTION,TRUE,Rebecca,tt0032976
1940,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,The Milky Way,tt0032794
1940,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Puss Gets the Boot,tt0032953
1940,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,A Wild Hare,tt0033260
1940,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,London Can Take It,
1940,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,More about Nostradamus,
1940,SHORT FILM,SHORT SUBJECT (One-reel),TRUE,Quicker 'N a Wink,
1940,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Siege,tt0033050
1940,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Eyes of the Navy,tt0032449
1940,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Service with the Colors,tt0033037
1940,SHORT FILM,SHORT SUBJECT (Two-reel),TRUE,"Teddy, the Rough Rider",
1940,SOUND,SOUND RECORDING,FALSE,Behind the News,tt0032246
1940,SOUND,SOUND RECORDING,FALSE,Captain Caution,tt0032304
1940,SOUND,SOUND RECORDING,FALSE,The Grapes of Wrath,tt0032551
1940,SOUND,SOUND RECORDING,FALSE,The Howards of Virginia,tt0032612
1940,SOUND,SOUND RECORDING,FALSE,Kitty Foyle,tt0032671
1940,SOUND,SOUND RECORDING,FALSE,North West Mounted Police,tt0032850
1940,SOUND,SOUND RECORDING,FALSE,Our Town,tt0032881
1940,SOUND,SOUND RECORDING,FALSE,The Sea Hawk,tt0033028
1940,SOUND,SOUND RECORDING,FALSE,Spring Parade,tt0033095
1940,SOUND,SOUND RECORDING,TRUE,Strike Up the Band,tt0033110
1940,SOUND,SOUND RECORDING,FALSE,Too Many Husbands,tt0033174
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Blue Bird,tt0032264
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Boom Town,tt0032273
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Boys from Syracuse,tt0032276
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Dr. Cyclops,tt0032412
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Foreign Correspondent,tt0032484
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Invisible Man Returns,tt0032635
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Long Voyage Home,tt0032728
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,One Million B.C.,tt0032871
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Rebecca,tt0032976
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Sea Hawk,tt0033028
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Swiss Family Robinson,tt0033124
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,The Thief of Bagdad,tt0033152
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Typhoon,tt0033196
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Women in War,tt0033274
1940,WRITING,WRITING (Original Screenplay),FALSE,Angels over Broadway,
1940,WRITING,WRITING (Original Screenplay),FALSE,Dr. Ehrlich's Magic Bullet,tt0032413
1940,WRITING,WRITING (Original Screenplay),FALSE,Foreign Correspondent,tt0032484
1940,WRITING,WRITING (Original Screenplay),FALSE,The Great Dictator,tt0032553
1940,WRITING,WRITING (Original Screenplay),TRUE,The Great McGinty,tt0032554
1940,WRITING,WRITING (Original Story),TRUE,"Arise, My Love",
1940,WRITING,WRITING (Original Story),FALSE,Comrade X,tt0032349
1940,WRITING,WRITING (Original Story),FALSE,"Edison, the Man",
1940,WRITING,WRITING (Original Story),FALSE,My Favorite Wife,tt0029284
1940,WRITING,WRITING (Original Story),FALSE,The Westerner,tt0033253
1940,WRITING,WRITING (Screenplay),FALSE,The Grapes of Wrath,tt0032551
1940,WRITING,WRITING (Screenplay),FALSE,Kitty Foyle,tt0032671
1940,WRITING,WRITING (Screenplay),FALSE,The Long Voyage Home,tt0032728
1940,WRITING,WRITING (Screenplay),TRUE,The Philadelphia Story,tt0032904
1940,WRITING,WRITING (Screenplay),FALSE,Rebecca,tt0032976
1939,ART DIRECTION,ART DIRECTION,FALSE,Beau Geste,tt0031088
1939,ART DIRECTION,ART DIRECTION,FALSE,Captain Fury,tt0031137
1939,ART DIRECTION,ART DIRECTION,FALSE,First Love,tt0031311
1939,ART DIRECTION,ART DIRECTION,TRUE,Gone with the Wind,tt0031381
1939,ART DIRECTION,ART DIRECTION,FALSE,Love Affair,tt0031593
1939,ART DIRECTION,ART DIRECTION,FALSE,Man of Conquest,tt0031620
1939,ART DIRECTION,ART DIRECTION,FALSE,Mr. Smith Goes to Washington,tt0031679
1939,ART DIRECTION,ART DIRECTION,FALSE,The Private Lives of Elizabeth and Essex,tt0031826
1939,ART DIRECTION,ART DIRECTION,FALSE,The Rains Came,tt0031835
1939,ART DIRECTION,ART DIRECTION,FALSE,Stagecoach,tt0031971
1939,ART DIRECTION,ART DIRECTION,FALSE,The Wizard of Oz,tt0032138
1939,ART DIRECTION,ART DIRECTION,FALSE,Wuthering Heights,tt0032145
